"id","ultCot","cod","cotAtual","nAcoes","divYield","ultInsert","ultAt"
"259","2023-01-11","PDTC3","2.99","78450000","0","2023-01-14 14:30:12","2023-11-07 14:12:10"
"260","2022-08-22","CASN3","12.81","949740000","0.3","2023-01-14 14:30:12","2023-11-07 14:12:12"
"261","2023-01-11","AMER3","12","902530000","5.2","2023-01-14 14:30:12","2023-11-07 14:31:54"
"262","2023-01-11","LJQQ3","4.22","187290000","0","2023-01-14 14:30:12","2023-11-07 14:12:12"
"263","2023-01-11","NGRD3","1.61","238662000","0.9","2023-01-14 14:30:12","2023-11-07 14:12:14"
"264","2023-01-11","IGTI3","2.58","2104090000","1","2023-01-14 14:30:12","2023-11-07 14:12:17"
"265","2023-01-11","LWSA3","6.6","594090000","0","2023-01-14 14:30:12","2023-11-07 14:12:19"
"266","2023-01-12","AESB3","9.4","601927000","0.9","2023-01-14 14:30:12","2023-11-07 14:03:23"
"267","2023-01-12","RAIL3","18.67","1854160000","0.1","2023-01-14 14:30:12","2023-11-07 14:03:25"
"268","2023-01-12","ELMD3","11.74","139984000","0","2023-01-14 14:30:12","2023-11-07 14:03:28"
"269","2023-01-12","HAPV3","4.35","7539460000","0","2023-01-14 14:30:12","2023-11-07 14:03:30"
"270","2023-01-12","YDUQ3","9.58","309089000","1.3","2023-01-14 14:30:12","2023-11-07 14:03:35"
"271","2023-01-12","TPIS3","0.95","44000000","2","2023-01-14 14:30:12","2023-11-07 14:03:32"
"272","2023-01-12","MGLU3","3.19","6748930000","0","2023-01-14 14:30:12","2023-11-07 14:03:40"
"273","2023-01-12","ESPA3","1.43","361423000","0","2023-01-14 14:30:12","2023-11-07 14:03:37"
"274","2023-01-12","HBSA3","2.15","760383000","0","2023-01-14 14:30:12","2023-11-07 14:03:42"
"275","2023-01-12","ORVR3","36.09","82950900","0","2023-01-14 14:30:12","2023-11-07 14:03:45"
"276","2023-01-12","SMFT3","14.9","586242000","0","2023-01-14 14:30:12","2023-11-07 14:03:47"
"277","2023-01-12","AERI3","1.28","766213000","1.6","2023-01-14 14:30:12","2023-11-07 14:03:58"
"278","2023-01-12","VIIA3","2.46","1598430000","0","2023-01-14 14:30:12","2023-11-07 14:03:50"
"279","2023-01-12","AGXY3","9.75","170825000","1.7","2023-01-14 14:30:12","2023-11-07 14:03:53"
"280","2023-01-12","GFSA3","13.22","60417000","0","2023-01-14 14:30:12","2023-11-07 14:03:55"
"281","2023-01-12","DASA3","13.16","752800000","0.7","2023-01-14 14:30:12","2023-11-07 14:04:00"
"282","2023-01-12","ZAMP3","5.23","275355000","0","2023-01-14 14:30:12","2023-11-07 14:04:03"
"283","2023-01-12","AALR3","21.02","118293000","0","2023-01-14 14:30:12","2023-11-07 14:04:05"
"284","2023-01-12","LIGT3","4.56","372555000","5.6","2023-01-14 14:30:12","2023-11-07 14:04:07"
"285","2023-01-12","COGN3","2.2","1876610000","0","2023-01-14 14:30:12","2023-11-07 14:04:10"
"286","2023-01-12","CASH3","1.13","865180000","0","2023-01-14 14:30:12","2023-11-07 14:04:12"
"287","2023-01-12","CEAB3","2.55","308245000","0","2023-01-14 14:30:12","2023-11-07 14:04:15"
"288","2023-01-12","NTCO3","12.34","1383150000","1.1","2023-01-14 14:30:12","2023-11-07 14:04:18"
"289","2023-01-12","EMBR3","15.71","740465000","0","2023-01-14 14:30:12","2023-11-07 14:04:20"
"290","2023-01-12","SHOW3","2.35","67413000","0","2023-01-14 14:30:12","2023-11-07 14:04:22"
"291","2023-01-12","MEAL3","2.84","286370000","0","2023-01-14 14:30:12","2023-11-07 14:04:25"
"292","2023-01-12","RCSL4","0.59","254578000","0","2023-01-14 14:30:12","2023-11-07 14:04:28"
"293","2023-01-12","BRFS3","8.56","1082470000","0","2023-01-14 14:30:12","2023-11-07 14:04:33"
"294","2023-01-12","SEQL3","3.38","140702000","0","2023-01-14 14:30:12","2023-11-07 14:04:30"
"295","2023-01-12","LUPA3","5.45","32297000","0","2023-01-14 14:30:12","2023-11-07 14:04:38"
"296","2023-01-12","SEER3","4.35","128722000","0","2023-01-14 14:30:12","2023-11-07 14:04:40"
"297","2023-01-12","TELB4","9.85","86383000","0","2023-01-14 14:30:12","2023-11-07 14:04:35"
"298","2023-01-12","BOBR4","1.23","260510000","0","2023-01-14 14:30:12","2023-11-07 14:04:44"
"299","2023-01-12","NORD3","5.8","6621000","0","2023-01-14 14:30:12","2023-11-07 14:04:42"
"300","2023-01-12","ANIM3","3.91","403869000","0","2023-01-14 14:30:12","2023-11-07 14:04:46"
"301","2023-01-12","MBLY3","3.35","106490000","0","2023-01-14 14:30:12","2023-11-07 14:04:51"
"302","2023-01-12","VIVR3","0.52","234784000","0","2023-01-14 14:30:12","2023-11-07 14:04:48"
"303","2023-01-12","CTKA4","8.5","6205000","0","2023-01-14 14:30:12","2023-11-07 14:04:53"
"304","2023-01-12","TCSA3","2.93","73619000","0","2023-01-14 14:30:12","2023-11-07 14:04:55"
"305","2023-01-12","CVCB3","4.89","277247000","0","2023-01-14 14:30:12","2023-11-07 14:04:57"
"306","2023-01-12","ENJU3","1.12","200243000","0","2023-01-14 14:30:12","2023-11-07 14:04:59"
"307","2023-01-12","WEST3","1","110404000","0","2023-01-14 14:30:12","2023-11-07 14:05:02"
"308","2023-01-12","ALPK3","1.75","214427000","0","2023-01-14 14:30:12","2023-11-07 14:05:08"
"309","2023-01-12","AMAR3","1.35","342843000","0","2023-01-14 14:30:12","2023-11-07 14:05:05"
"310","2023-01-12","DOTZ3","1.31","132068000","0","2023-01-14 14:30:12","2023-11-07 14:05:15"
"311","2023-01-12","AZUL4","12.32","348010000","0","2023-01-14 14:30:12","2023-11-07 14:05:10"
"312","2023-01-12","BRPR3","6.08","11611000","41.6","2023-01-14 14:30:12","2023-11-07 14:05:13"
"313","2023-01-12","CEDO4","3.71","10000000","0","2023-01-14 14:30:12","2023-11-07 14:05:18"
"314","2023-01-12","HETA4","4.14","510000","0","2023-01-14 14:30:12","2023-11-07 14:05:20"
"315","2023-01-12","LLIS3","1.69","848592000","0","2023-01-14 14:30:12","2023-11-07 14:31:45"
"316","2023-01-12","PLAS3","9.6","12425000","0","2023-01-14 14:30:12","2023-11-07 14:05:23"
"317","2023-01-12","CTSA4","1.61","27825000","14.8","2023-01-14 14:30:12","2023-11-07 14:05:24"
"318","2023-01-12","OIBR4","4.3","660304000","0","2023-01-14 14:30:12","2023-11-07 14:05:26"
"319","2023-01-12","TXRX4","3.4","4259000","0","2023-01-14 14:30:12","2023-11-07 14:05:29"
"320","2023-01-12","GOLL4","8.27","418653000","0","2023-01-14 14:30:12","2023-11-07 14:05:33"
"321","2023-01-12","TEND3","4.7","104344000","0","2023-01-14 14:30:12","2023-11-07 14:05:31"
"322","2023-01-12","NEXP3","0.32","2655570","0","2023-01-14 14:30:12","2023-11-07 14:05:36"
"323","2023-01-12","JFEN3","0.7","21041000","0","2023-01-14 14:30:12","2023-11-07 14:05:38"
"324","2023-01-12","AVLL3","8.49","22415800","0","2023-01-14 14:30:12","2023-11-07 14:05:40"
"325","2023-01-12","CTNM4","1.76","30636000","0","2023-01-14 14:30:12","2023-11-07 14:31:46"
"326","2023-01-12","RSID3","2.7","20000000","0","2023-01-14 14:30:12","2023-11-07 14:05:42"
"327","2023-01-12","SNSY5","2.98","7716000","0","2023-01-14 14:30:12","2023-11-07 14:05:45"
"328","2023-01-12","SGPS3","1.21","50000000","0","2023-01-14 14:30:12","2023-11-07 14:31:49"
"329","2023-01-12","TEKA4","17.25","503000","0","2023-01-14 14:30:12","2023-11-07 14:05:47"
"330","2023-01-12","ATMP3","1.2","26710000","0","2023-01-14 14:30:12","2023-11-07 14:05:49"
"331","2023-01-12","OSXB3","6.3","3148000","0","2023-01-14 14:30:12","2023-11-07 14:05:51"
"332","2023-01-12","PDGR3","0.17","3222000","0","2023-01-14 14:30:12","2023-11-07 14:05:54"
"333","2023-01-12","SLED4","1.92","9635000","0","2023-01-14 14:30:12","2023-11-07 14:05:56"
"334","2023-01-12","HOOT4","1.12","18372000","0","2023-01-14 14:30:12","2023-11-07 14:05:58"
"335","2023-01-12","INEP4","1.25","183431000","0","2023-01-14 14:30:12","2023-11-07 14:06:01"
"336","2023-01-12","SYNE3","4.11","152644000","12.8","2023-01-14 14:30:12","2023-11-07 14:06:03"
"337","2023-01-12","MWET4","9.98","2058000","0","2023-01-14 14:30:12","2023-11-07 14:06:06"
"338","2023-01-12","MGEL4","13.37","5783210","0","2023-01-14 14:30:12","2023-11-07 14:06:08"
"339","2023-01-12","MRFG3","8.64","660000000","26.3","2023-01-14 14:30:12","2023-11-07 14:06:10"
"340","2023-01-12","PETR4","24.63","13044500000","68","2023-01-14 14:30:12","2023-11-07 14:06:12"
"341","2023-01-12","EUCA4","7.68","92619000","10.3","2023-01-14 14:30:12","2023-11-07 14:06:14"
"342","2023-01-12","JBSS3","22.03","2218120000","9.1","2023-01-14 14:30:12","2023-11-07 14:06:17"
"343","2023-01-12","RNEW4","1.97","249484000","0","2023-01-14 14:30:12","2023-11-07 14:06:19"
"344","2023-01-12","BDLL4","8.89","1600000","0","2023-01-14 14:30:12","2023-11-07 14:06:21"
"345","2023-01-12","HBRE3","4.58","103189000","0","2023-01-14 14:30:12","2023-11-07 14:06:22"
"346","2023-01-12","FHER3","17.27","53857000","0","2023-01-14 14:30:12","2023-11-07 14:06:25"
"347","2023-01-12","TASA4","12.9","126634000","11.8","2023-01-14 14:30:12","2023-11-07 14:06:27"
"348","2023-01-12","GOAU4","14.13","1033840000","9.3","2023-01-14 14:30:12","2023-11-07 14:06:29"
"349","2023-01-12","MOVI3","7.81","362302000","18.5","2023-01-14 14:30:12","2023-11-07 14:06:35"
"350","2023-01-12","EALT4","6.79","22500000","18.5","2023-01-14 14:30:12","2023-11-07 14:06:32"
"351","2023-01-12","JALL3","7.04","294697000","2.5","2023-01-14 14:30:12","2023-11-07 14:06:37"
"352","2023-01-12","HAGA4","1.13","11900000","0","2023-01-14 14:30:12","2023-11-07 14:06:43"
"353","2023-01-12","BALM4","9.95","9800000","3.6","2023-01-14 14:30:12","2023-11-07 14:06:39"
"354","2023-01-12","LOGG3","15.94","102159000","5.4","2023-01-14 14:30:12","2023-11-07 14:06:41"
"355","2023-01-12","CEBR6","10.47","72082000","37.2","2023-01-14 14:30:12","2023-11-07 14:06:48"
"356","2023-01-12","GGBR4","32.25","1757070000","11.6","2023-01-14 14:30:12","2023-11-07 14:06:46"
"357","2023-01-12","NEOE3","14.74","1213800000","6.2","2023-01-14 14:30:12","2023-11-07 14:06:51"
"358","2023-01-12","JHSF3","4.89","679329000","4.3","2023-01-14 14:30:12","2023-11-07 14:06:53"
"359","2023-01-12","DEXP4","5.9","94014000","6.9","2023-01-14 14:30:12","2023-11-07 14:07:08"
"360","2023-01-12","UCAS3","2.39","66086000","7.6","2023-01-14 14:30:12","2023-11-07 14:07:01"
"361","2023-01-12","ENAT3","14.45","265807000","11.8","2023-01-14 14:30:12","2023-11-07 14:06:58"
"362","2023-01-12","FESA4","56.3","88320000","9.6","2023-01-14 14:30:12","2023-11-07 14:06:56"
"363","2023-01-12","MTSA4","40.8","8789730","6.5","2023-01-14 14:30:12","2023-11-07 14:07:04"
"364","2023-01-12","UNIP6","80","103876000","17.1","2023-01-14 14:30:12","2023-11-07 14:07:06"
"365","2023-01-12","PTNT4","6.57","48046500","4.9","2023-01-14 14:30:12","2023-11-07 14:07:13"
"366","2023-01-12","MDNE3","5.9","84909000","0","2023-01-14 14:30:12","2023-11-07 14:07:11"
"367","2023-01-12","KLBN4","4","5617890000","7.5","2023-01-14 14:30:12","2023-11-07 14:07:15"
"368","2023-01-12","SAPR4","3.52","1511210000","8.7","2023-01-14 14:30:12","2023-11-07 14:07:18"
"369","2023-01-12","CGRA4","28.9","19346900","11.7","2023-01-14 14:30:12","2023-11-07 14:07:20"
"370","2023-01-12","AFLT3","9.17","63085000","2.6","2023-01-14 14:30:12","2023-11-07 14:07:23"
"371","2023-01-12","PFRM3","3.41","123813000","5.1","2023-01-14 14:30:12","2023-11-07 14:07:24"
"372","2023-01-12","TECN3","2.43","72706000","3.5","2023-01-14 14:30:12","2023-11-07 14:07:29"
"373","2023-01-12","KEPL3","19.88","179720000","10.1","2023-01-14 14:30:12","2023-11-07 14:07:27"
"374","2023-01-12","RAPT4","8.4","329331000","10.2","2023-01-14 14:30:12","2023-11-07 14:07:32"
"375","2023-01-12","ENBR3","19.98","581165000","12.8","2023-01-14 14:30:12","2023-11-07 14:07:34"
"376","2023-01-12","DXCO3","7.09","837059000","4.2","2023-01-14 14:30:12","2023-11-07 14:07:36"
"377","2023-01-12","ATOM3","2.33","23805000","2.6","2023-01-14 14:30:12","2023-11-07 14:07:41"
"378","2023-01-12","CCRO3","11.65","2020000000","3.3","2023-01-14 14:30:12","2023-11-07 14:07:39"
"379","2023-01-12","POSI3","8.19","141800000","4.2","2023-01-14 14:30:12","2023-11-07 14:07:46"
"380","2023-01-12","RSUL4","59.75","5938710","3.3","2023-01-14 14:30:12","2023-11-07 14:07:44"
"381","2023-01-12","TRPL4","22.71","658883000","4.7","2023-01-14 14:30:12","2023-11-07 14:07:48"
"382","2023-01-12","HBOR3","2.34","133851000","7.7","2023-01-14 14:30:12","2023-11-07 14:07:53"
"383","2023-01-12","WLMM4","18.27","36414700","6.5","2023-01-14 14:30:12","2023-11-07 14:07:51"
"384","2023-01-12","MELK3","3.2","206269000","6.7","2023-01-14 14:30:12","2023-11-07 14:07:55"
"385","2023-01-12","CAML3","7.56","350000000","4.9","2023-01-14 14:30:12","2023-11-07 14:07:57"
"386","2023-01-12","SMTO3","23.12","354011000","4.9","2023-01-14 14:30:12","2023-11-07 14:08:05"
"387","2023-01-12","BMKS3","313","454750","5.7","2023-01-14 14:30:12","2023-11-07 14:08:00"
"388","2023-01-12","EKTR4","34.41","193759000","22.6","2023-01-14 14:30:12","2023-11-07 14:08:12"
"389","2023-01-12","TAEE4","11.66","1033500000","17.7","2023-01-14 14:30:12","2023-11-07 14:08:07"
"390","2023-01-12","ENGI4","7.5","2039090000","3.1","2023-01-14 14:30:12","2023-11-07 14:08:02"
"391","2023-01-12","AGRO3","27.92","102377000","18.8","2023-01-14 14:30:12","2023-11-07 14:08:09"
"392","2023-01-12","CMIG4","11.57","2201370000","11.8","2023-01-14 14:30:12","2023-11-07 14:08:18"
"393","2023-01-12","CSUD3","11.43","41800000","8.2","2023-01-14 14:30:12","2023-11-07 14:08:16"
"394","2023-01-12","EVEN3","4.82","212000000","3.1","2023-01-14 14:30:12","2023-11-07 14:08:21"
"395","2023-01-12","WIZS3","6.85","159907000","8.6","2023-01-14 14:30:12","2023-11-07 14:31:52"
"396","2023-01-12","SHUL4","4.92","357375000","4.4","2023-01-14 14:30:12","2023-11-07 14:08:13"
"397","2023-01-12","SLCE3","45.85","233665000","6","2023-01-14 14:30:12","2023-11-07 14:08:24"
"398","2023-01-12","CPFE3","32.3","1152250000","10","2023-01-14 14:30:12","2023-11-07 14:08:26"
"399","2023-01-12","ALLD3","5.95","93220600","15.5","2023-01-14 14:30:12","2023-11-07 14:08:29"
"400","2023-01-12","SBFG3","11","243596000","1.1","2023-01-14 14:30:12","2023-11-07 14:08:31"
"401","2023-01-12","PRNR3","7.99","38908000","3.7","2023-01-14 14:30:12","2023-11-07 14:08:38"
"402","2023-01-12","QUAL3","6.42","284014000","4","2023-01-14 14:30:12","2023-11-07 14:08:43"
"403","2023-01-12","PLPL3","4.15","204256000","3.9","2023-01-14 14:30:12","2023-11-07 14:08:35"
"404","2023-01-12","EZTC3","13.78","220989000","5.8","2023-01-14 14:30:12","2023-11-07 14:08:40"
"405","2023-01-12","MRVE3","7.59","483784000","5.2","2023-01-14 14:30:12","2023-11-07 14:08:50"
"406","2023-01-12","DMVF3","3.97","50603000","0","2023-01-14 14:30:12","2023-11-07 14:08:45"
"407","2023-01-12","VBBR3","15.1","1165000000","5.7","2023-01-14 14:30:12","2023-11-07 14:08:53"
"408","2023-01-12","CMIN3","4.53","5485340000","20.5","2023-01-14 14:30:12","2023-11-07 14:08:55"
"409","2023-01-12","ALUP4","9.68","914276000","4.2","2023-01-14 14:30:12","2023-11-07 14:08:48"
"410","2023-01-12","CSMG3","15.46","380253000","2.5","2023-01-14 14:30:12","2023-11-07 14:08:59"
"411","2023-01-12","CSNA3","16.93","1326090000","14.3","2023-01-14 14:30:12","2023-11-07 14:09:01"
"412","2023-01-12","TGMA3","18.63","66003000","6","2023-01-14 14:30:12","2023-11-07 14:09:06"
"413","2023-01-12","CIEL3","4.96","2716820000","5.1","2023-01-14 14:30:12","2023-11-07 14:09:09"
"414","2023-01-12","LAVV3","5.1","199534000","12.1","2023-01-14 14:30:12","2023-11-07 14:09:04"
"415","2023-01-12","GRND3","6.59","902160000","4.6","2023-01-14 14:30:12","2023-11-07 14:09:11"
"416","2023-01-12","CGAS5","130.5","132521000","11.8","2023-01-14 14:30:12","2023-11-07 14:09:14"
"417","2023-01-12","JSLG3","5.61","286431000","8.1","2023-01-14 14:30:12","2023-11-07 14:09:21"
"418","2023-01-12","PRIO3","39.75","887229000","0","2023-01-14 14:30:12","2023-11-07 14:09:16"
"419","2023-01-12","BRKM6","24.98","797208000","0","2023-01-14 14:30:12","2023-11-07 14:08:58"
"420","2023-01-12","POMO4","2.87","946893000","4.9","2023-01-14 14:30:12","2023-11-07 14:09:19"
"421","2023-01-12","BEEF3","14.57","607283000","3.9","2023-01-14 14:30:12","2023-11-07 14:09:24"
"422","2023-01-12","CURY3","12.61","291875000","4.1","2023-01-14 14:30:12","2023-11-07 14:09:26"
"423","2023-01-12","SOJA3","10.92","117140000","1","2023-01-14 14:30:12","2023-11-07 14:09:29"
"424","2023-01-12","SIMH3","7.04","838408000","9.3","2023-01-14 14:30:12","2023-11-07 14:09:31"
"425","2023-01-12","BRGE6","12.02","73646000","6.3","2023-01-14 14:30:12","2023-11-07 14:09:31"
"426","2023-01-12","AZEV4","1.71","77180000","0","2023-01-14 14:30:12","2023-11-07 14:09:34"
"427","2023-01-12","MILS3","9.99","246309000","2.6","2023-01-14 14:30:12","2023-11-07 14:09:41"
"428","2023-01-12","TRIS3","3.59","186618000","6.1","2023-01-14 14:30:12","2023-11-07 14:09:44"
"429","2023-01-12","OFSA3","26.75","53949000","2.5","2023-01-14 14:30:12","2023-11-07 14:09:36"
"430","2023-01-12","VITT3","11.83","143049000","3.1","2023-01-14 14:30:12","2023-11-07 14:09:39"
"431","2023-01-12","SBSP3","55.17","683510000","1.7","2023-01-14 14:30:12","2023-11-07 14:09:46"
"432","2023-01-12","DIRR3","15.12","150000000","7.7","2023-01-14 14:30:12","2023-11-07 14:09:51"
"433","2023-01-12","CRFB3","14.4","2104770000","2.3","2023-01-14 14:30:12","2023-11-07 14:09:54"
"434","2023-01-12","ODPV3","10.2","552496000","3","2023-01-14 14:30:12","2023-11-07 14:09:49"
"435","2023-01-12","EQTL3","27.55","1129320000","2.3","2023-01-14 14:30:12","2023-11-07 14:09:59"
"436","2023-01-12","TIMS3","11.86","2420800000","4.9","2023-01-14 14:30:12","2023-11-07 14:09:56"
"437","2023-01-12","WHRL4","4.9","1502790000","4.2","2023-01-14 14:30:12","2023-11-07 14:10:04"
"438","2023-01-12","PSSA3","23.44","646586000","4.9","2023-01-14 14:30:12","2023-11-07 14:10:01"
"439","2023-01-12","GMAT3","6.16","2209350000","0","2023-01-14 14:30:12","2023-11-07 14:10:12"
"440","2023-01-12","DOHL4","4.25","75645000","3.1","2023-01-14 14:30:12","2023-11-07 14:10:14"
"441","2023-01-12","BMOB3","14.46","90909100","1.4","2023-01-14 14:30:12","2023-11-07 14:10:17"
"442","2023-01-12","MTRE3","5.2","105775000","6.3","2023-01-14 14:30:12","2023-11-07 14:10:06"
"443","2023-01-12","BLAU3","26.74","179394000","3.2","2023-01-14 14:30:12","2023-11-07 14:10:19"
"444","2023-01-12","BOAS3","7.76","532614000","3.4","2023-01-14 14:30:12","2023-11-07 14:10:21"
"445","2023-01-12","VIVA3","21.79","236198000","0.2","2023-01-14 14:30:12","2023-11-07 14:10:24"
"446","2023-01-12","PARD3","21.2","126839000","3","2023-01-14 14:30:12","2023-11-07 14:10:26"
"447","2023-01-12","GEPA4","25.61","94433000","9.4","2023-01-14 14:30:12","2023-11-07 14:10:33"
"448","2023-01-12","FLRY3","15.81","521129000","5.5","2023-01-14 14:30:12","2023-11-07 14:10:35"
"449","2023-01-12","RDNI3","6.58","43770000","0.9","2023-01-14 14:30:12","2023-11-07 14:10:28"
"450","2023-01-12","ABEV3","14.1","15753800000","5.4","2023-01-14 14:30:12","2023-11-07 14:10:40"
"451","2023-01-12","EGIE3","38.81","815928000","7.7","2023-01-14 14:30:12","2023-11-07 14:10:37"
"452","2023-01-12","STBP3","8.34","864170000","7.9","2023-01-14 14:30:12","2023-11-07 14:10:30"
"453","2023-01-12","TFCO4","10.52","159718000","1.7","2023-01-14 14:30:12","2023-11-07 14:10:42"
"454","2023-01-12","HYPE3","45.11","633421000","2.7","2023-01-14 14:30:12","2023-11-07 14:10:45"
"455","2023-01-12","MULT3","22.32","600761000","3.2","2023-01-14 14:30:12","2023-11-07 14:10:47"
"456","2023-01-12","MDIA3","34.39","339000000","5.7","2023-01-14 14:30:12","2023-11-07 14:10:52"
"457","2023-01-12","B3SA3","13.37","5819000000","3.6","2023-01-14 14:30:12","2023-11-07 14:10:54"
"458","2023-01-12","ENEV3","12.65","1584450000","0","2023-01-14 14:30:12","2023-11-07 14:10:49"
"459","2023-01-12","PGMN3","4.37","463830000","0","2023-01-14 14:30:12","2023-11-07 14:10:59"
"460","2023-01-12","ASAI3","20","1350260000","0.8","2023-01-14 14:30:12","2023-11-07 14:10:57"
"461","2023-01-12","ARZZ3","79.6","110186000","2.3","2023-01-14 14:30:12","2023-11-07 14:11:02"
"462","2023-01-12","ELET6","43.88","2307100000","2.4","2023-01-14 14:30:12","2023-11-07 14:11:04"
"463","2023-01-12","ECOR3","4.67","696334000","0.2","2023-01-14 14:30:12","2023-11-07 14:11:09"
"464","2023-01-12","CSAN3","17.69","1874070000","2.4","2023-01-14 14:30:12","2023-11-07 14:11:07"
"465","2023-01-12","ALPA4","14.51","683062000","0","2023-01-14 14:30:12","2023-11-07 14:11:14"
"466","2023-01-12","EMAE4","65.93","36947000","1.3","2023-01-14 14:30:12","2023-11-07 14:11:11"
"467","2023-01-12","CPLE6","7.73","2736550000","11.5","2023-01-14 14:30:12","2023-11-07 14:11:17"
"468","2023-01-12","LPSB3","2.1","147555000","3.6","2023-01-14 14:30:12","2023-11-07 14:11:24"
"469","2023-01-12","VAMO3","12.85","1025400000","2","2023-01-14 14:30:12","2023-11-07 14:11:27"
"470","2023-01-12","VLID3","9.01","81836000","3","2023-01-14 14:30:12","2023-11-07 14:11:20"
"471","2023-01-12","INTB3","31.94","327611000","1.1","2023-01-14 14:30:12","2023-11-07 14:11:22"
"472","2023-01-12","SOMA3","9.97","784747000","0.9","2023-01-14 14:30:12","2023-11-07 14:11:32"
"473","2023-01-12","AMBP3","21.05","112936000","1.4","2023-01-14 14:30:12","2023-11-07 14:11:29"
"474","2023-01-12","LOGN3","35.09","106477000","0","2023-01-14 14:30:12","2023-11-07 14:11:34"
